householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,numbUrban,medIncome,pctWPubAsst,PctPopUnderPov,PctLess9thGrade,PctUnemployed,NumImmig,HousVacant,NumInShelters,NumStreet,PopDens,burglPerPop
3.13,29.45,60.6,6.25,9.25,36176,51984,1.73,3.4,2.96,3.34,3460,802,0,0,1505.1,996.19
3.15,4.32,68.6,15.94,22.9,37861,50471,6.94,5.03,7.87,5.3,7947,269,32,0,2617.6,779.54
2.23,4.05,94.94,0.73,0.56,13645,27366,5.57,11.48,6.53,4.83,132,514,6,0,2517.5,379.1
2.43,3.43,71.63,19.33,13.17,117229,46403,4.71,4.69,4.68,3.96,26394,2493,0,0,5167.9,502.56
2.42,23.79,74.89,0.63,2.17,42045,21766,9.18,19.88,10.43,7.05,1138,2085,39,0,1406.2,2115.22
2.63,3.58,90.63,3.85,2.97,16594,56468,2.25,3.52,4.63,3.98,1996,449,1,0,666.1,326.31
2.26,0.76,96.02,1.23,4.77,125638,39037,2.55,5.89,2.69,4.4,8174,11445,0,0,681,1019.72
3,0.26,97.86,1.63,2.03,12844,54935,2.55,1.37,6.68,3.62,808,104,0,0,1760.6,450.99
2.7,9.14,79.81,0.96,21.31,89443,31544,4.67,14.42,9.41,6.24,5666,5284,60,6,1311.3,1149.3
2.7,6.47,85.13,7.81,1.93,24559,51679,2.21,3.6,5.67,2.43,2301,798,0,0,2043.5,691.6
3.07,0.59,98.3,0.7,0.78,12084,46875,2.73,2.83,3.39,3.1,185,245,0,0,1277.9,454.18
3.24,1.38,65.51,0.42,77.18,0,17394,16.98,38.3,34.33,13.78,6516,1226,0,0,2007.4,1262.59
2.82,0.83,95.23,1.81,3.44,12071,33524,4.37,7.41,2.66,4.63,346,206,0,0,3745.4,1025.33
3.31,0.29,95.4,0.55,1.76,0,23415,3.76,17.5,3.15,5.83,71,294,6,0,1160.5,440.94
2.41,0.32,98.31,0.84,0.54,0,25790,9.07,12.78,14.27,5.38,1047,716,0,0,371.7,1268.57
2.2,1.38,91.58,4.83,6,16117,33385,4.19,6.31,3.76,3.63,1668,574,0,0,5596.2,1391.23
2.92,5.34,78.37,0.89,37.4,0,14816,6.04,37.13,20.25,10.05,1336,1074,12,1,1591.5,958.77
3.04,2.69,92.89,0.4,8.61,0,38108,2.8,7.31,6.09,5.24,569,387,0,0,389.2,808.1
3.06,0.99,97.31,1.28,1.69,35,60830,1.39,2.5,3.45,4.61,1139,396,0,0,347.3,611.58
2.87,16.97,72.96,0.29,14.73,0,24244,6.9,18.55,11.83,7.35,448,661,0,0,562.6,1827.92
2.88,0.22,92.58,0.22,13.2,13806,28642,6.12,11.73,11.66,7.58,378,240,0,0,1617.7,999.58
2.71,2.65,89.22,4.77,8.94,36326,36097,6.27,8.54,3.62,5.31,3146,506,12,2,5470.8,1954
3.04,1.56,93.69,3.45,3.38,19362,51524,1.32,2.58,2.85,3.57,1038,294,0,0,1335,371.25
2.48,1.37,92.35,3.01,3.05,33102,30007,8.49,10.79,5.3,4.92,1639,620,7,5,1622,800.88
2.63,4.64,88.62,1.92,8.65,45399,36006,1.81,6.03,5.28,3.72,2210,2041,0,0,1246.5,1068.97
2.56,0.66,95.35,1.55,2.91,44683,21932,9.46,16.47,7.18,7.94,1195,674,50,5,3210,1282.68
2.87,5.17,86.79,0.58,20.92,0,25953,6.2,17.94,12.93,5.26,858,588,0,0,1065,686.04
2.84,0.24,98.58,0.51,1.52,31846,38717,4.65,4.27,6.28,5.9,1117,161,0,0,5244.7,576.87
2.84,1.27,96.04,2.18,2.14,14935,53761,1.07,2.65,5.13,5.14,1496,224,0,0,1008.2,258.34
2.55,16.48,82.4,0.61,0.79,48796,30005,6.36,12.7,10.58,5.68,509,1506,9,0,996.4,1370.85
2.39,43.56,55.6,0.35,0.7,0,19894,14.86,23.2,13.04,5.41,309,760,0,2,1639.9,3666.68
2.53,24.42,72.64,2.15,1.24,158829,32295,4.66,11.63,6.44,5.51,6216,4769,296,39,938.2,1590.8
2.46,12.14,86.63,0.68,0.8,66467,23578,10.51,16.9,8.29,7.22,625,1986,9,4,1059.3,1668.09
2.79,5.9,92.95,0.83,0.7,0,16961,6.03,19.63,13.01,6.93,279,367,0,0,1886,527.56
2.38,9.5,87.42,2.05,3.48,59646,25893,4.5,12.84,6.33,6.39,3767,3005,75,10,2006.1,1830.24
2.63,0.54,98.25,0.57,1.33,15561,36901,3.58,3.73,2.4,4.63,201,268,0,0,1780.8,465.7
3.3,0.73,55.14,5.55,60.86,31099,27980,12.2,15.3,30.14,10.99,10919,472,124,25,5071.6,1237.13
2.58,0.3,97.8,0.77,1.52,0,26826,7.07,9.57,10.45,5.06,565,539,5,0,2855.3,585.02
2.84,1.97,92.46,5.21,1.23,54544,68654,1.95,1.81,2.3,3.49,6650,1152,0,0,1926.1,365.95
2.82,0.86,84.65,13.92,3.5,13326,68742,3.1,3.29,3.5,2.69,3239,174,0,0,2789.5,651.34
2.61,41.49,55.61,1.39,3.03,15811,47853,3,4.13,7.21,4.72,2640,264,0,0,722.9,897.21
2.51,34.84,64.8,0.14,0.41,0,13863,17.64,36.8,17.76,14.82,90,786,0,0,1456,2165.51
2.87,6.52,85.19,2.43,19.37,10023,35856,1.87,5.79,3.65,4.38,572,174,0,0,2064,501.66
2.54,7.16,85.63,2.46,9.3,285211,28539,5.45,11.05,3.73,6.73,13495,13794,273,24,2032,1197.29
2.92,0.79,97.02,0.72,5,11069,31769,7.13,9.38,10.45,11.03,435,395,122,1,9947,415.15
2.93,6.28,82.96,6.54,8.92,52456,14481,1.8,37.98,2.45,5.98,4787,1967,0,0,1719.2,694.08
2.83,0.31,98.06,1.56,0.64,12190,58559,2.44,2.28,3.11,5.03,960,107,0,0,1104.7,394.31
2.68,1.21,96.68,1.64,1.15,23654,53768,1.98,1.44,2.24,3.91,1019,396,0,0,1433.9,209.9
3.58,17.95,75.74,2.6,6.34,0,24553,2.61,10.55,2.5,5.41,683,435,0,0,1316.1,702.52
2.59,4.08,84.07,0.54,12.78,0,26111,5.49,15.02,12.89,7.4,850,860,0,0,1748.7,598.8
2.69,0.39,98.11,1.03,0.7,0,34235,4.15,6.86,5.42,4.02,154,264,0,0,799.1,425.81
2.57,0.34,99.27,0.31,0.53,15403,25927,5.73,10.84,9.54,4.21,241,311,0,0,1700.3,201.84
2.67,39.3,56.88,0.33,6.73,12180,18956,22.12,26.86,15.78,15.73,269,429,0,0,4356.2,1361.83
2.68,0.58,98.4,0.64,0.64,57546,27027,6.47,10.9,9.4,5.01,839,940,79,84,2409,887.88
2.67,0.97,96.59,1.52,2.32,35943,42679,4.62,5.1,4.27,5.7,2183,620,0,0,2735.6,735.54
3.07,1.71,77.95,5.03,22.65,26314,30876,15.11,15.5,12.3,10.04,3276,494,4,0,4562.1,1512.48
2.88,4.8,76.14,0.93,50.38,257453,25773,8.87,20,14.99,8.27,13549,10737,107,11,1841.2,1639.32
2.84,0.37,96.65,2.85,0.86,12174,118456,1.06,1.5,0.41,1.55,707,194,0,0,3074.2,731.15
2.58,2.07,95.9,1.39,1.73,16540,44167,2.78,3.36,7.38,4.4,943,401,22,0,528.4,521.01
2.69,1.28,92.1,3.31,9.23,0,40926,4.91,4.16,4.55,3.86,3762,484,68,24,3386.4,881.2
2.55,0.6,97.87,1.04,0.83,0,34844,5.49,6.56,8.65,7.34,1183,2051,12,0,693,390.15
2.19,4.93,93.96,0.5,1.31,15512,32018,3.63,6.59,3.36,4.64,370,11806,0,0,2164.1,2715.41
2.39,0.29,98.87,0.62,0.61,11157,33410,3.49,4.23,10.87,4.85,218,196,0,0,3726.5,369.88
2.69,0.58,97.4,1.07,0.76,17192,31289,5.62,8.48,7.6,5.6,232,405,21,0,2510.4,985.57
2.66,21.44,73.36,3.94,4.4,84770,21077,6.55,26.33,5.08,6.59,6908,2684,35,7,2347.4,2594.62
2.52,6.17,90.7,1.83,8.14,66692,41832,2.53,3.54,3.84,3.91,9284,2910,0,0,2959.4,1332.21
4.17,2.43,55.56,12.27,70.75,69330,32684,13.71,15.69,27.25,8.45,29810,565,0,3,10147.8,1564.38
2.49,13.95,83.95,0.79,2.04,43627,25291,6.72,12.5,8.56,5.01,1159,1628,58,9,2457,1744.15
3,7.39,70.79,5.22,25.97,226505,34801,8.89,11.94,8.84,6.91,35060,4777,174,12,2814.4,2048.51
2.7,1.85,96.23,0.86,3.1,30625,39902,3.51,4.22,9.51,5.21,2721,600,9,0,1803.3,455.31
3.12,22.82,68.79,4.35,8.05,0,35460,6.85,7.05,7.74,5.5,2135,474,13,0,489.9,1006.8
2.66,1.72,95.26,1.92,3.64,11294,44970,2.38,2.83,6.17,3.97,1030,222,0,9,3962.3,590.22
2.67,0.34,97.34,1.47,1.48,0,24604,7.19,8.42,13.28,4.26,191,226,0,0,1425.5,985.71
2.72,13.77,78.22,0.32,16.93,71245,24123,14.47,19.85,11.46,9.32,1968,1346,20,5,2859,1007.99
2.51,18.08,80.73,0.61,0.94,50627,22591,11.51,17.83,11.21,8.76,1391,1712,30,0,1749.7,2367.76
2.97,0.34,98.58,0.15,1.9,2433,41806,3.34,4.48,10.18,6.95,320,118,0,0,283.4,847.85
2.64,4,76.72,1.95,73.26,38125,26361,11.64,16.4,31.16,8.59,23028,1375,0,2,36199.2,1630.07
2.55,38.28,57.57,1.52,3.15,75695,24354,10.45,18.75,8.6,7.33,2622,2073,102,29,1799.7,2422.68
2.61,0.83,93.71,3.41,8.63,17623,38248,3.01,3.11,14.86,5.05,3510,183,0,0,6408.4,458.02
2.66,1.72,96.8,1.05,1.79,0,39690,2.74,3.86,6.74,4.77,444,915,0,0,327.8,417.48
2.61,1.07,96.7,0.82,2.84,0,29978,4.5,8.77,8.12,3.47,239,291,21,0,1122.4,674.43
2.56,0.44,89.58,1.39,10.89,0,27022,9.32,13.21,6.56,5.91,1226,282,58,2,2020,951.47
2.53,0.73,96.82,0.68,0.57,99405,27123,4.79,8.61,7.94,3,1680,1741,107,18,2213.7,665.85
2.42,6.19,93.34,0.2,0.36,0,20066,11.15,16.56,21.89,9.06,80,477,2,0,1186.2,1911.9
2.92,27.41,70.67,1.25,1.26,146527,35737,5.21,8.97,7.95,4.23,2652,3777,5,0,430.6,883.8
2.52,30.19,68.13,0.94,0.79,69394,25035,7.29,12.74,12.9,5.27,1036,1879,104,0,1559.7,2803.33
2.63,6.04,82.74,1.88,25,0,24579,6.41,13.52,7.74,7.64,1695,1492,0,0,1557,974.06
2.52,2.6,95.22,1.61,1.97,16111,48125,1.49,2.94,5.45,2.38,1459,530,8,0,1187.3,476.74
4.29,15.84,78.84,2.37,5.02,0,23815,3.86,11.19,4.64,3.28,378,272,0,0,1626,1689.05
2.54,0.29,98.87,0.63,0.55,0,32655,5.55,6.07,9,5.98,442,848,0,0,380.7,610.47
2.72,0.11,97.85,1.82,0.45,12339,42240,1.59,1.93,7.3,4.43,1340,47,0,0,2394.1,165.37
2.26,14.25,84.1,1.28,0.62,57287,23584,10.33,18.77,9.19,7.34,1021,2805,156,14,1876.5,2300.55
3.04,0.73,94.36,4.66,1.64,9332,95134,1.81,3.6,1.3,3.62,858,158,0,0,578.6,368.86
2.7,2.7,95.64,0.43,1.26,7484,28745,5.93,7.62,7.73,7.56,190,198,0,0,328.5,386.95
2.81,4.57,94.09,0.81,0.77,0,28975,5.98,9.8,6.45,4.32,393,523,0,0,1852,920.15
2.61,0.25,98.73,0.68,1.25,0,31689,5.2,7.72,7.71,6.23,599,3183,0,0,270.3,794.4
2.71,1.01,98.26,0.38,0.55,15979,33502,3.84,5.38,5.45,2.84,170,188,0,0,1858,402.41
2.54,50.34,49.31,0.23,0.5,0,16769,15.81,31.79,15.56,12.38,74,1000,0,0,1422.1,1452.62
2.95,0.3,98.68,0.9,0.71,10321,52707,2.7,2.09,2.8,5.44,363,111,0,0,873.9,305.44
3.12,1.11,69.63,22.55,19.07,78118,41364,9.94,11.44,10.13,5.72,22752,775,0,2,7508.5,1507.14
2.62,10.64,76.62,0.66,15.39,0,20396,6.07,19.59,19.94,5.61,234,795,0,0,1436.2,2191.73
2.43,0.92,93.53,4.03,1.96,30744,40515,3.16,4.66,2.28,3.28,2490,317,10,0,4064.5,804.15
2.46,15.45,83.41,0.68,0.99,22125,17631,19.01,24.28,12.58,11.56,775,1017,21,0,2634.1,858.19
2.69,47.04,52.28,0.45,0.57,29813,24906,11.81,21.83,16.43,6.17,452,716,18,1,1951.1,1937.41
3.82,9.75,67.31,3.44,36.17,59682,41958,7.13,7.36,11.44,5.53,10275,501,0,0,3379.5,1225.69
3.1,8.27,87.94,0.67,5.55,0,23394,10.4,13.97,10.81,9.22,687,243,0,0,2575.8,615.97
2.68,47.33,51.21,0.8,1.31,103907,24601,10.41,17.74,12.62,7.33,1388,3542,3,16,3026.2,1645.85
2.71,0.2,98.92,0.59,2.02,14849,36247,5.2,4,15.68,4.75,3024,234,0,0,669.1,698.43
1.81,14.17,84.01,0.47,8.76,30996,20841,4.44,15.96,11.11,7.32,7742,7663,0,0,7115.7,2151.99
2.55,3.44,95.17,1.08,0.57,11219,35483,2.82,4.85,7.44,2.2,233,367,0,0,793,1049.15
2.67,42.34,56.53,0.73,0.8,187106,26311,8.47,18.08,8.69,7,2827,6668,109,5,1338,1805.67
2.88,2.98,90.88,5.33,3.26,15849,64403,2.09,2.64,3.01,3.32,1858,312,0,0,919.5,256.15
2.28,3,90.24,3.09,9.78,52931,31171,6.51,9.24,3.64,4.93,4786,948,0,0,5541.4,1243.84
3.2,0.97,47.05,15.11,67.6,59564,31441,13.72,14,20.28,6.73,23255,575,0,0,6964.9,913.83
2.87,0.24,98.4,0.99,0.83,33592,49394,1.62,1.7,3.28,2.54,972,407,0,0,880.1,552.15
2.9,25.66,73.09,0.55,0.81,0,16848,9.95,28.09,12.71,5.68,183,287,24,0,1397.8,226.14
2.6,1.06,94.78,3.74,1.37,22191,44248,2.51,3.76,3.94,4.95,1478,753,0,0,1124.1,624.06
2.96,0.72,97.03,0.84,1.02,19279,35138,6.49,5.74,19.2,7.85,3160,799,0,0,427.4,916.66
2.75,1.29,96.46,1.95,1.38,11207,91951,2.36,2.54,1.83,2.77,1667,354,0,0,779.2,325.36
3.17,0.07,94.75,0.91,5.01,0,33784,4.64,6.83,3.87,7.05,277,275,20,0,1211.2,576.74
2.53,7.17,91.55,0.47,1.44,0,22894,8.61,17.38,18.61,5.58,464,1054,2,0,1477.2,1077.53
2.78,0.76,81.36,2.15,36.56,13747,34827,5.4,5.92,10.23,3.75,2578,505,67,0,4902.6,918.03
3.26,3.01,54.55,8.08,50.64,108777,31271,11.66,15.58,23.31,10.81,28740,1217,68,86,5637.3,1102.01
2.93,12.24,84.18,1.59,6.91,11114,40221,1.75,7.83,2.53,3.57,466,417,0,0,801,2054.94
2.52,1.57,75.06,20.02,11.5,14536,36019,2.82,7.7,10.5,5.45,5594,272,0,0,11613.9,394.71
2.08,10.71,78.21,9.88,3.88,0,46915,1.06,1.54,1.42,3.39,2144,929,0,0,1141.9,499.8
2.66,40.35,52.26,0.43,10.51,69512,17736,25.53,31.72,10.42,17.82,1233,1807,38,1,3846.4,2559.15
2.92,21.15,50.46,22.95,10.78,109199,36605,10.85,8.48,6.8,6.55,19770,2519,47,9,3488.3,1608.3
2.76,11.97,74.43,0.29,31.59,0,21049,7.17,22.09,22.7,8.12,407,331,0,0,1777.9,1301.15
2.96,7.41,79.38,3.72,15.23,96687,38388,10.18,9.9,5.84,6.94,8899,3316,49,0,1057.6,1143.72
2.87,2.86,84.88,1.14,35.93,16203,20427,14.47,23.23,13.8,10.59,594,672,39,0,795.8,2175.83
2.45,0.22,96.44,1.29,2.82,0,21557,8.63,18.05,7.68,9.34,439,335,79,0,2614.8,1591.09
3.49,0.21,75.81,0.11,87.59,20125,16553,21.11,36.8,40.75,13.89,3390,784,0,0,2144.6,1056.58
2.81,1.28,97.13,1.21,0.81,16778,53492,3.69,2.39,3.28,5,950,184,0,0,944.5,575.17
2.81,0.08,99.52,0.25,0.7,11360,36132,4.53,4.05,3.07,4.29,317,92,0,0,639.9,230.05
2.38,9.53,89.56,0.57,0.58,126272,22936,7.34,14.61,11.05,7.12,1173,5240,79,4,2993.9,1209.8
2.57,28.17,66.12,0.51,8.91,75450,23661,7.19,19.53,9.69,8.08,4027,3479,10,4,1836.7,2199.4
2.38,1.75,82.59,6.77,22.61,93643,35959,6.77,8.32,8.38,5.12,24090,1941,46,1,5210.5,663.9
2.49,3.21,95.98,0.39,0.66,44389,23062,9.63,15.56,8.71,7.99,324,1165,1,0,2376.3,981
2.6,34.09,62.72,1.44,4.37,17208,17344,12.79,29.88,18.11,11.14,443,1371,0,0,4722.3,2214.09
1.88,5.18,88.3,1.21,46.79,92639,15312,10.28,25.22,16.88,8.9,47537,13108,61,20,12711.2,3250.34
2.75,5.33,78.85,7.03,17.54,63374,41965,6.86,7.77,5.55,5.19,8115,1419,22,30,4053.1,2277.23
2.43,2.13,97.31,0.24,0.8,11304,23999,7.56,12.06,9.78,7.86,308,198,0,0,2265.9,443.29
2.62,44.76,54.32,0.51,1.09,198528,22079,10.96,25.26,10.01,11.45,2095,11828,115,14,1943.4,2398.91
2.93,2.67,93.79,2.49,2.6,16376,38186,8.82,10.85,5.91,7.37,729,327,9,0,808.6,755.38
2.65,2.09,92.15,4.9,1.18,0,18784,6.94,22.38,11.83,6.71,847,548,0,0,1691.1,6581.68
2.45,4.5,83.46,2.7,41.44,12385,34716,7.09,9.56,15.25,8.2,4882,528,24,0,14029.2,1298.3
2.57,1.62,95.15,1.93,3.02,79662,40505,4.16,6.53,6.63,6.03,5573,2332,26,2,2486.9,472.43
2.45,33.95,63.88,1.43,0.96,183521,29184,5.02,11.58,7.63,4.52,4839,5506,132,2,2220.1,1591.4
2.52,4.7,94.74,0.35,0.41,0,16810,13.24,22.25,31.9,5.82,42,376,6,0,1074.2,689.49
2.43,0.93,98.35,0.34,0.78,0,28428,7.7,9.95,7.69,6.87,220,304,0,0,2250.7,366.6
3.1,4.27,87.43,7.7,1.76,0,18592,3.69,37.43,3.4,6.88,3746,682,0,0,1779.3,384.99
2.5,22.38,76.08,0.94,1.05,741952,29083,6.01,12.47,6.95,5.58,14188,28233,563,137,1952.4,2039.99
2.38,0.42,99.19,0.24,0.52,0,20423,6.67,10.64,12.7,9.13,75,272,0,0,3421.4,396.31
2.63,0.23,98.24,0.58,1.59,0,30870,4.73,6.06,10.27,3.28,240,196,0,0,1954.9,462.58
2.83,4.6,67.74,8.93,37.27,135163,32012,10.11,9.8,9.55,6.08,30152,2025,0,14,4500.6,1263.29
2.66,2.42,94.66,0.95,5.28,17916,36562,2.82,4.16,5.58,4.13,617,176,0,0,1983.6,427.62
2.86,0.72,97.22,1.69,1.56,10359,60054,1.72,2.36,3.02,4.14,1014,415,5,0,687.9,404.86
2.86,9.59,73.08,3.67,23,40706,28698,11.75,14.82,8.42,9.95,4628,1386,20,104,938.5,2036.72
2.72,0.58,97.78,1.13,1.42,0,31602,4.69,8.63,4.83,3.75,724,315,1,0,2321.6,496.75
2.44,59.39,35.42,0.73,9.13,16799,20754,14.95,23.33,11.2,11.82,1882,821,27,1,11323.1,1408.9
2.72,1.41,96.53,0.6,1.25,0,34159,5.78,6.7,4.06,6.19,475,3101,0,0,379.1,1244.64
2.6,0.93,97.24,1.51,0.85,8016,66602,1.56,1.5,2.96,2.09,813,343,0,0,581.6,286.72
2.98,65.48,34.27,0.12,0.39,17814,21201,13.06,22.72,13.53,15.88,73,623,0,0,687.6,2587.68
2.54,2.01,95.12,2.38,1.78,29973,49229,4.15,3.15,2.73,4.73,2044,636,0,0,1952,398.33
3.01,6.19,74.98,0.19,32.85,0,23497,7.96,19.4,17.07,6.83,437,639,0,0,1368.5,419.32
2.65,4.7,93.59,0.73,1.11,0,22902,5.93,14.73,11.4,6.58,144,631,0,0,799.8,875.25
2.53,46.56,49.49,1.01,4.59,505616,17822,21.95,28.67,12.53,14,20975,24524,589,105,6336.3,1622.18
2.57,2.18,82.95,0.63,39.51,98640,20501,12.47,21.65,12.19,9.28,2234,2538,92,56,2651.9,1298.42
2.74,1.04,97.01,0.99,1.58,18374,41049,3.26,5.8,2.55,2.93,307,237,0,0,1791.2,426.86
2.56,2.57,73.69,18.6,15.23,93613,44707,5.81,6.23,6.55,4.43,21501,1328,114,0,4937.4,878.61
2.68,0.38,95.16,3.65,0.61,55180,24535,9.04,18.82,7.35,5.91,1914,755,9,4,2212.3,933.04
4.1,2.62,67.99,9.73,65.15,293742,35162,8.45,18.15,33.07,8.52,149445,3362,181,255,10468.4,1009.28
2.46,0.24,97.89,0.46,3.66,0,28826,3.66,8.14,5.19,3.19,1087,2926,0,0,546.4,890.53
2.87,0.23,98.52,0.21,0.43,16569,34544,3.71,7.33,7.32,3.34,137,164,0,0,1920.5,625.39
2.96,3.18,94.41,2.22,0.9,11246,61692,2.32,3.91,2.02,4.59,1342,107,0,0,642.6,231.51
2.97,1.53,90.72,2.8,14.54,0,44270,3.68,4.91,4.15,4.34,2599,1529,0,0,990,1018.97
2.6,4.99,86.37,0.38,1.44,0,23810,5.89,11.89,11.11,5.72,169,668,0,0,957.5,1215.12
2.36,0.3,98.23,0.63,1.45,63221,29622,5.35,5.25,7.3,4.01,1785,705,0,0,5385.8,684.99
2.51,2.75,93.77,1.57,8.43,18911,31231,4.08,6.25,5.14,4.2,1419,540,0,0,3005.6,1558.01
2.6,4.35,94.87,0.21,0.62,0,24353,6.99,12.95,13.94,5.06,149,460,0,0,1120.4,821.04
2.45,7.39,89.3,1.94,8.64,64407,31540,3.15,6.51,6.13,4.86,10473,2981,0,0,3415,1147.24
2.76,3.01,84.98,2.13,15.47,148134,31665,5.13,11.46,6.74,5.99,8878,7549,7,44,2738.2,1168.35
2.4,17.06,81.38,1.01,0.78,28337,27212,4.84,11.27,11.46,4.21,563,901,27,0,1345.1,2348.92
2.65,21.46,77.22,0.92,0.97,25899,24986,10.18,19.75,9.05,7.65,289,1279,23,20,1645.8,2327.25
2.81,10.46,67.07,3.44,31.32,0,28289,12.8,14.36,8.72,9.13,1618,858,32,8,904.6,2240.26
2.86,6.89,90.73,1.74,1.54,38686,37900,3.85,4.33,4.17,4.59,918,797,0,0,1809.9,555.66
2.7,4.89,83.12,6.81,10.25,82169,45787,1.49,4.52,4.14,3.85,9387,2540,0,0,2281.5,865.31
3.06,6.15,65.56,2.5,33.84,0,24686,21.26,21.36,18.79,9.11,3989,457,23,0,2253.3,1481.02
2.9,13.91,80.5,4.33,3.09,389533,36271,3.04,5.86,3.06,3.86,20517,11471,297,0,1527.9,748.01
2.62,24.95,72.68,1.44,1.8,43726,29722,6.72,11.77,6.65,5.57,1316,1365,9,0,2528.7,922.35
2.89,2.21,94.71,1.76,6.19,13316,35374,3.37,4.48,5.48,4.33,973,315,0,0,2451.4,1486.39
2.66,5.19,81.69,1.66,20.04,980981,29291,5.79,14.18,8.79,6.64,84672,52115,1710,276,2260.6,1898.95
2.44,27.77,71.36,0.16,0.6,15915,21754,7.4,12.93,19.3,4.6,50,399,1,0,1524.4,2696.99
2.73,0.37,98.93,0.4,0.94,8621,41325,3.18,3.07,10.27,3.73,540,227,0,0,525.3,800.2
2.91,0.47,97.44,1.74,1.6,12,62548,2.14,1.49,4.52,2.68,915,177,12,0,271.6,167.7
2.27,52.58,45.08,1.74,0.79,12131,28873,5.61,6.78,4.84,5.8,416,382,0,0,2580.4,530.3
2.94,0.69,79.46,19.01,4.09,10667,123625,2.2,4.22,1.39,2.52,2186,163,6,0,1655.3,257
4.03,1.06,31.19,1.85,91.85,56065,23595,13.83,24.28,46.43,12.78,33299,612,93,0,17742.1,1078.73
2.67,19.12,80.38,0.27,0.46,0,26498,8.68,16.34,17.27,6.6,134,607,6,0,859.6,967.86
2.59,1.58,90.57,7,5.08,15990,44600,2.3,2.2,7.21,5.73,2475,187,0,0,6673.6,453.02
2.6,34.08,65.15,0.43,0.39,0,18107,11.31,25.19,13.12,6.84,155,407,0,0,1272.9,881.17
2.53,0.63,98.18,0.67,0.99,0,32733,3.84,6.73,5.26,6.21,1071,1475,45,2,540.6,734.25
2.56,5.22,93.2,0.97,2.89,15124,36935,3.51,7.33,4.42,4.5,968,476,0,0,3220.6,834.93
2.54,2.4,82.55,1.28,16.26,54831,22189,11.54,20.18,14.07,9.92,4844,1372,129,10,3538.1,2290.62
2.51,10.98,88.31,0.43,0.45,45991,25735,9.92,15.44,10.3,7.84,435,1023,24,0,2201.1,1255.62
2.32,3.45,94.08,2.13,2.06,13420,48647,3.07,2.58,6.3,3.55,2048,209,0,0,2514.4,292.91
2.42,2.14,95.84,1.06,1.67,43764,27023,4.16,8.86,6.66,4.32,1083,1185,86,19,3154.8,961.48
2.83,3.23,89.79,6.14,1.99,69359,54432,2.46,2.52,3.83,3.16,6575,1257,0,0,2760,846.79
2.64,2.01,95.29,0.46,4.74,49832,32315,10.1,8.33,18.52,8.8,5832,1432,0,0,1031.9,1017.24
3.84,0.13,96.39,1.54,3.02,67561,31262,5.2,8.96,2.42,4.35,2028,381,0,0,3633.1,507.37
2.63,1.1,95.8,2.21,2.55,22259,53614,0.98,6.78,0.64,2.81,1147,531,0,0,5766.6,337.2
2.59,0.2,95.12,0.49,3.3,0,23296,5.4,15.21,10.08,4.48,132,843,4,0,914.1,885.96
2.43,1.2,95.64,1.43,1.44,18910,30469,5.95,8.54,7.62,5.95,733,209,0,0,5295.7,1319.09
2.85,1.84,79.72,1.52,26.25,10627,39572,6.2,6.46,6.71,6.12,1324,2495,0,0,444.3,2475.9
2.98,1.6,97.01,0.66,1.53,19935,51242,3.73,2.54,3.21,4.78,1040,245,0,0,950.2,379.46
2.9,0.4,98.03,0.36,2.02,6426,40330,6.74,4.86,5.34,5.07,123,104,0,0,336,399.25
2.28,38.74,59.91,0.89,1.07,17336,26803,7.1,17.87,7.97,5.77,377,613,9,0,4024.1,2079.71
2.8,3.03,95.43,0.94,1.42,11041,37775,7.64,6.1,4.96,7.67,656,100,0,0,1449.3,791.49
2.83,12.96,72.35,3.28,5.37,0,32033,7.62,10.39,4.33,8.62,1535,1652,68,41,950.4,733.77
2.39,0.13,99.05,0.48,0.52,0,25040,8.32,10.97,17.3,8.72,780,473,1,0,184.9,550.35
2.49,3.88,93.5,1.68,2.38,49345,40290,4.28,3.87,5.9,3.7,3278,959,24,0,1828,1505.9
2.49,32.16,64.24,0.81,7.72,44837,22102,8.97,20.67,11.64,6.22,2080,3244,86,75,1986.2,3281.37
2.44,1.37,96.44,1.59,1.58,21643,33214,3.21,5.2,8.52,4.19,1023,427,5,0,1754,699.24
2.43,0.41,98.44,0.87,0.8,19971,53333,2.71,3.34,1.24,3.37,1022,511,19,0,4254.9,524.85
2.49,4.41,91.02,1.26,2.12,0,22746,6.43,14.31,8.47,6.61,733,3465,20,1,605.7,1554.24
2.88,1.53,87.27,4.16,13.35,110642,52970,3.73,3.71,3.76,3.51,12718,2659,0,0,2638.4,712.8
2.72,19.33,70.78,3.25,6.34,80391,24200,6.87,15.94,5.78,9.2,4672,5056,65,0,1520.5,1457.17
2.68,4.18,93.84,1.82,0.64,13324,47026,2.22,1.79,4.81,2.03,624,225,0,0,2118.1,295.18
2.64,0.86,98.21,0.64,0.62,0,38792,3.02,5.07,5.3,5.43,375,330,0,0,451.4,344.05
2.42,1.06,97.4,1.13,1.01,25042,31507,4.33,9.35,6.88,5.66,955,962,35,0,904.7,179.58
2.59,0.73,97.96,0.54,1.81,0,23986,7.53,19.05,8.71,8.23,466,449,0,11,2418,781.58
2.79,0.27,98.57,0.73,0.61,0,39139,4.65,5.68,7.1,2.8,315,123,0,0,2485.7,428.41
