gender,card,type,items,spent
0,2,1,5,357.87
0,2,2,10,996.92
0,2,3,1,124.58
0,2,4,3,644.87
0,2,5,7,668.76
0,2,1,1,83.96
0,2,2,4,242.75
0,2,3,3,448.65
0,2,4,0,0
0,2,5,5,392.74
0,2,1,2,167.96
0,2,2,8,860.37
0,2,3,1,108.51
0,2,4,2,435.75
0,2,5,6,576.84
0,2,1,2,158.02
0,2,2,8,717.19
0,2,3,1,103.16
0,2,4,4,599.67
0,2,5,5,392.13
0,2,1,5,262.52
0,2,2,2,213.26
0,2,3,0,0
0,2,4,1,173.23
0,2,5,3,233.71
0,2,1,3,235.15
0,2,2,8,589.06
0,2,3,0,0
0,2,4,0,0
0,2,5,10,695.01
0,2,1,5,415.1
0,2,2,7,551.1
0,2,3,5,329.4
0,2,4,2,400.19
0,2,5,7,395.63
0,2,1,5,277.13
0,2,2,9,484.64
0,2,3,2,186.21
0,2,4,2,387.23
0,2,5,3,293.62
0,2,1,4,309.39
0,2,2,7,599.04
0,2,3,4,567.43
0,2,4,0,0
0,2,5,3,169.13
0,2,1,0,0
0,2,2,9,869.2
0,2,3,2,178.68
0,2,4,1,199.82
0,2,5,5,335.76
0,2,1,3,252.06
0,2,2,10,1043.22
0,2,3,2,325.71
0,2,4,3,510.44
0,2,5,2,193.06
0,2,1,0,0
0,2,2,10,699.62
0,2,3,0,0
0,2,4,0,0
0,2,5,5,498.74
0,2,1,2,121.25
0,2,2,10,572.67
0,2,3,2,256.8
0,2,4,3,401.25
0,2,5,5,382.61
0,2,1,2,125.37
0,2,2,1,77.73
0,2,3,3,262.36
0,2,4,3,368.82
0,2,5,6,537.31
0,2,1,3,183.84
0,2,2,10,1021.35
0,2,3,0,0
0,2,4,3,396.92
0,2,5,2,219.42
0,2,1,3,255.38
0,2,2,4,181.05
0,2,3,1,85.39
0,2,4,1,178.11
0,2,5,4,417.43
0,2,1,4,273.44
0,2,2,9,727.24
0,2,3,4,278.1
0,2,4,1,192.86
0,2,5,4,389.27
0,2,1,1,72.25
0,2,2,9,826.61
0,2,3,1,104.49
0,2,4,2,235.78
0,2,5,6,410.16
0,2,1,3,252.73
0,2,2,8,650.26
0,2,3,2,305.32
0,2,4,1,175.36
0,2,5,2,181
0,2,1,1,82.54
0,2,2,3,171.73
0,2,3,1,95.25
0,2,4,3,459.29
0,2,5,3,177.33
0,3,1,2,133.5
0,3,2,10,801.96
0,3,3,5,768.69
0,3,4,1,165.08
0,3,5,7,523.7
0,3,1,3,205.69
0,3,2,4,330.35
0,3,3,3,201.86
0,3,4,1,138.48
0,3,5,4,232.77
0,3,1,2,161.32
0,3,2,6,470.36
0,3,3,2,176.38
0,3,4,1,130.67
0,3,5,4,367.08
0,3,1,4,324.91
0,3,2,10,717.03
0,3,3,4,304.38
0,3,4,0,0
0,3,5,6,505.61
0,3,1,2,143.31
0,3,2,9,443.81
0,3,3,2,254.69
0,3,4,5,781.6
0,3,5,3,235.51
0,3,1,5,352.55
0,3,2,8,615.95
0,3,3,0,0
0,3,4,0,0
0,3,5,2,142.68
0,3,1,6,583.24
0,3,2,10,582.47
0,3,3,4,609.07
0,3,4,0,0
0,3,5,6,527.35
0,3,1,3,158.39
0,3,2,9,474.43
0,3,3,3,392.86
0,3,4,1,137.58
0,3,5,2,212.01
0,3,1,1,101.09
0,3,2,10,972.25
0,3,3,3,409.61
0,3,4,3,318.62
0,3,5,4,301.35
0,3,1,4,231.05
0,3,2,9,827.16
0,3,3,3,396.93
0,3,4,0,0
0,3,5,1,75.66
0,3,1,2,122.58
0,3,2,4,287.74
0,3,3,3,460.75
0,3,4,3,404.51
0,3,5,7,706.03
0,3,1,3,247.11
0,3,2,5,251.78
0,3,3,5,728.68
0,3,4,2,385.54
0,3,5,3,237.28
0,3,1,0,0
0,3,2,8,333.12
0,3,3,4,462.52
0,3,4,0,0
0,3,5,6,429.3
0,3,1,2,139.61
0,3,2,9,704.79
0,3,3,1,139.18
0,3,4,5,959.07
0,3,5,1,88.19
0,3,1,1,85.72
0,3,2,9,557.02
0,3,3,0,0
0,3,4,3,601.28
0,3,5,6,615.35
0,3,1,4,275.84
0,3,2,10,828.11
0,3,3,4,449.77
0,3,4,0,0
0,3,5,6,559.45
0,3,1,3,193.18
0,3,2,11,1067.3
0,3,3,5,346.03
0,3,4,0,0
0,3,5,2,182.08
0,3,1,2,113.85
0,3,2,9,379.66
0,3,3,1,106.57
0,3,4,1,141.79
0,3,5,1,100.22
0,3,1,4,333.58
0,3,2,2,181.6
0,3,3,3,192.45
0,3,4,0,0
0,3,5,2,161.59
0,3,1,4,289.04
0,3,2,11,643.99
0,3,3,2,311.39
0,3,4,0,0
0,3,5,6,601.41
0,3,1,1,57.63
0,3,2,10,886.65
0,3,3,1,98.72
0,3,4,2,332.43
0,3,5,3,333.94
0,3,1,1,78.12
0,3,2,5,262.74
0,3,3,0,0
0,3,4,0,0
0,3,5,6,551.52
0,3,1,3,236.26
0,3,2,9,834.75
0,3,3,1,127.66
0,3,4,1,136.25
0,3,5,3,322.07
0,3,1,4,364.15
0,3,2,5,227.72
0,3,3,2,283.14
0,3,4,2,302.89
0,3,5,2,195.46
1,1,1,2,191.8
1,1,2,10,574.75
1,1,3,5,398.6
1,1,4,1,152.03
1,1,5,7,452.12
1,1,1,5,421.89
1,1,2,9,545.5
1,1,3,5,377.58
1,1,4,1,132.8
1,1,5,5,327.63
1,1,1,2,141.6
1,1,2,8,539.53
1,1,3,1,67.6
1,1,4,1,176.87
1,1,5,6,430.45
1,1,1,3,230.64
1,1,2,7,585.39
1,1,3,5,618.36
1,1,4,2,308.12
1,1,5,3,262.92
1,1,1,4,330.81
1,1,2,4,261.17
1,1,3,1,112.54
1,1,4,2,275.64
1,1,5,5,423.91
1,1,1,5,404.49
1,1,2,9,625.32
1,1,3,2,303.3
1,1,4,3,533.41
1,1,5,3,314.15
1,1,1,3,228.82
1,1,2,9,752.15
1,1,3,5,570.29
1,1,4,5,780.45
1,1,5,7,703.44
1,1,1,5,327.09
1,1,2,2,139.67
1,1,3,2,306.28
1,1,4,0,0
1,1,5,3,177.48
1,1,1,5,364.8
1,1,2,9,479.08
1,1,3,1,110.86
1,1,4,0,0
1,1,5,5,455.11
1,1,1,5,385.81
1,1,2,9,986.29
1,1,3,0,0
1,1,4,3,337.31
1,1,5,2,170.21
1,1,1,5,345.02
1,1,2,4,343.09
1,1,3,5,568.82
1,1,4,4,463.12
1,1,5,6,510.76
1,1,1,4,380.38
1,1,2,9,553.99
1,1,3,1,85.02
1,1,4,1,105.15
1,1,5,6,418.16
1,1,1,5,446.28
1,1,2,11,890.6
1,1,3,2,208.03
1,1,4,3,515.76
1,1,5,6,574.22
1,1,1,3,274.8
1,1,2,10,893.6
1,1,3,2,210.14
1,1,4,3,473.63
1,1,5,6,395.49
1,1,1,2,133.4
1,1,2,9,785.4
1,1,3,3,303.47
1,1,4,1,155.12
1,1,5,5,294.92
1,1,1,4,284.18
1,1,2,7,659.59
1,1,3,4,367.2
1,1,4,0,0
1,1,5,6,402.97
1,1,1,4,331.17
1,1,2,5,423.52
1,1,3,3,323.05
1,1,4,3,601.97
1,1,5,3,268.59
1,1,1,4,269.63
1,1,2,5,369.75
1,1,3,0,0
1,1,4,4,680.47
1,1,5,1,84.46
1,1,1,5,483.58
1,1,2,8,517.95
1,1,3,2,242.67
1,1,4,2,326.87
1,1,5,3,269.34
1,1,1,2,174.25
1,1,2,9,578.34
1,1,3,0,0
1,1,4,3,496.09
1,1,5,7,421.98
1,1,1,3,180.91
1,1,2,7,685.85
1,1,3,1,149.72
1,1,4,0,0
1,1,5,5,463.88
1,1,1,3,175.5
1,1,2,6,557.62
1,1,3,4,464.72
1,1,4,0,0
1,1,5,7,497.7
1,1,1,3,207.09
1,1,2,7,437.97
1,1,3,2,205.25
1,1,4,3,610.26
1,1,5,7,696.57
1,1,1,4,368.2
1,1,2,9,885.61
1,1,3,3,476.73
1,1,4,3,498.18
1,1,5,5,491.06
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,1,64.92
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,1,140.47
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,1,62.04
0,3,1,0,0
0,3,2,1,30.01
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,1,149.25
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,1,174.59
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,1,80.88
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,1,65.59
0,3,1,0,0
0,3,2,1,44.94
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,1,88.11
0,3,1,0,0
0,3,2,0,0
0,3,3,1,144.14
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,1,57.36
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,10,475.12
0,3,3,2,214.3
0,3,4,0,0
0,3,5,1,94.37
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,1,89.95
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,1,96.63
0,3,1,1,48.8
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,1,130.5
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,3,149.86
0,3,3,0,0
0,3,4,0,0
0,3,5,0,0
1,2,1,3,247.95
1,2,2,9,807.29
1,2,3,0,0
1,2,4,0,0
1,2,5,4,210.28
1,2,1,3,221.22
1,2,2,6,516
1,2,3,1,149.39
1,2,4,2,248.12
1,2,5,3,227.04
1,2,1,4,192.06
1,2,2,4,185.77
1,2,3,1,80.02
1,2,4,4,514.18
1,2,5,7,425.95
1,2,1,1,56.72
1,2,2,10,509.8
1,2,3,1,144.89
1,2,4,0,0
1,2,5,6,468.51
1,2,1,2,161.13
1,2,2,9,443.64
1,2,3,1,134.03
1,2,4,0,0
1,2,5,3,242.65
1,2,1,5,253.16
1,2,2,9,398.91
1,2,3,0,0
1,2,4,1,186.43
1,2,5,5,312.81
1,2,1,2,96.79
1,2,2,8,706.32
1,2,3,0,0
1,2,4,0,0
1,2,5,6,393.58
1,2,1,1,73.29
1,2,2,8,542.04
1,2,3,0,0
1,2,4,1,130.25
1,2,5,5,341.86
1,2,1,0,0
1,2,2,2,142.21
1,2,3,1,128.6
1,2,4,0,0
1,2,5,5,477.8
1,2,1,3,138.83
1,2,2,9,729.72
1,2,3,5,478.94
1,2,4,0,0
1,2,5,1,103.31
1,2,1,4,287.65
1,2,2,8,399.23
1,2,3,5,315.95
1,2,4,2,386.02
1,2,5,6,580.26
1,2,1,3,138.19
1,2,2,9,797.76
1,2,3,3,158.68
1,2,4,0,0
1,2,5,5,358.81
1,2,1,0,0
1,2,2,8,484.49
1,2,3,3,189.36
1,2,4,2,251.04
1,2,5,1,70.91
1,2,1,1,43.97
1,2,2,9,355.98
1,2,3,4,501.25
1,2,4,2,252.12
1,2,5,1,77.06
1,2,1,3,239.99
1,2,2,10,683.64
1,2,3,1,93.02
1,2,4,2,216.61
1,2,5,2,118.22
1,2,1,2,127.2
1,2,2,9,448.01
1,2,3,1,93.22
1,2,4,0,0
1,2,5,2,185.89
1,2,1,6,358.18
1,2,2,9,532.11
1,2,3,2,161.62
1,2,4,2,253.7
1,2,5,1,68.48
1,2,1,2,140.79
1,2,2,5,151.79
1,2,3,1,111.34
1,2,4,4,653.94
1,2,5,2,153.3
1,2,1,1,73.09
1,2,2,2,116.51
1,2,3,0,0
1,2,4,2,351.53
1,2,5,3,275.9
1,2,1,2,87.65
1,2,2,4,148.99
1,2,3,0,0
1,2,4,3,314.73
1,2,5,4,225.5
1,2,1,2,166.09
1,2,2,8,470.68
1,2,3,2,163.35
1,2,4,1,161.68
1,2,5,1,98.73
1,2,1,1,77.31
1,2,2,10,576.41
1,2,3,0,0
1,2,4,0,0
1,2,5,6,369.45
1,2,1,0,0
1,2,2,10,490.78
1,2,3,3,160.36
1,2,4,4,511.17
1,2,5,5,438.68
1,2,1,2,115.04
1,2,2,6,227.66
1,2,3,0,0
1,2,4,0,0
1,2,5,1,64.5
1,2,1,3,158.75
1,2,2,9,1046.18
1,2,3,1,122.16
1,2,4,0,0
1,2,5,2,212.81
1,2,1,2,149.24
1,2,2,7,693.2
1,2,3,0,0
1,2,4,0,0
1,2,5,3,267.69
1,2,1,2,111.56
1,2,2,6,317.73
1,2,3,0,0
1,2,4,4,622.72
1,2,5,6,464.91
1,2,1,0,0
1,2,2,10,808.43
1,2,3,1,147.12
1,2,4,2,349.93
1,2,5,6,561.89
1,2,1,2,166.84
1,2,2,7,406.65
1,2,3,2,173.59
1,2,4,2,264.82
1,2,5,4,388.66
1,2,1,3,148.15
1,2,2,9,527.73
1,2,3,3,335.33
1,2,4,2,321.87
1,2,5,6,488.71
1,2,1,2,108.8
1,2,2,8,713.47
1,2,3,5,389.87
1,2,4,1,193.56
1,2,5,7,472.11
1,2,1,0,0
1,2,2,8,827.17
1,2,3,1,132.55
1,2,4,1,205.04
1,2,5,4,331.68
1,2,1,1,59.63
1,2,2,7,593.75
1,2,3,0,0
1,2,4,0,0
1,2,5,4,380.75
1,2,1,1,82.01
1,2,2,11,967.61
1,2,3,1,109.05
1,2,4,2,302.8
1,2,5,5,352.58
1,2,1,1,65.61
1,2,2,8,860.85
1,2,3,1,113.24
1,2,4,0,0
1,2,5,4,335.36
1,2,1,4,301.17
1,2,2,9,534.8
1,2,3,2,289.03
1,2,4,3,446.32
1,2,5,2,205.1
1,2,1,3,195.53
1,2,2,10,726.39
1,2,3,2,259.8
1,2,4,5,942.83
1,2,5,1,53.08
1,2,1,2,106.19
1,2,2,9,827.25
1,2,3,2,253.23
1,2,4,1,132.83
1,2,5,6,372.26
1,2,1,3,244.93
1,2,2,9,760.06
1,2,3,2,231.41
1,2,4,5,677.05
1,2,5,6,455.75
1,2,1,2,165.12
1,2,2,9,726.17
1,2,3,3,320.13
1,2,4,3,467.31
1,2,5,2,150.86
1,2,1,3,196
1,2,2,9,901.18
1,2,3,3,395.36
1,2,4,2,364.54
1,2,5,7,412.09
1,2,1,1,48.44
1,2,2,10,637.13
1,2,3,0,0
1,2,4,1,184.33
1,2,5,6,327.25
1,2,1,4,333.81
1,2,2,5,400.88
1,2,3,2,129.02
1,2,4,2,410.21
1,2,5,3,281.63
1,2,1,1,48.23
1,2,2,9,554.03
1,2,3,2,152.25
1,2,4,0,0
1,2,5,1,81.01
1,2,1,0,0
1,2,2,9,715.96
1,2,3,2,319.56
1,2,4,3,488.81
1,2,5,5,532.66
1,2,1,0,0
1,2,2,9,801.04
1,2,3,2,284.44
1,2,4,2,220.06
1,2,5,7,397.41
1,2,1,1,67.25
1,2,2,8,719.75
1,2,3,0,0
1,2,4,0,0
1,2,5,6,585.78
1,2,1,1,49.8
1,2,2,9,801.62
1,2,3,1,79.18
1,2,4,2,329.77
1,2,5,8,496.9
0,4,1,0,0
0,4,2,1,68.87
0,4,3,1,94.2
0,4,4,0,0
0,4,5,2,197.39
0,4,1,3,230.85
0,4,2,5,251.72
0,4,3,0,0
0,4,4,1,187.81
0,4,5,3,254.56
0,4,1,2,150.1
0,4,2,6,377.6
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,10,851.47
0,4,3,0,0
0,4,4,0,0
0,4,5,3,226.38
0,4,1,2,107.76
0,4,2,3,176.85
0,4,3,0,0
0,4,4,2,340.96
0,4,5,5,362.05
0,4,1,0,0
0,4,2,5,408
0,4,3,0,0
0,4,4,3,604.5
0,4,5,0,0
0,4,1,3,140.84
0,4,2,4,182.57
0,4,3,0,0
0,4,4,0,0
0,4,5,2,123.16
0,4,1,0,0
0,4,2,7,290.41
0,4,3,0,0
0,4,4,0,0
0,4,5,2,157.45
0,4,1,0,0
0,4,2,3,222.35
0,4,3,0,0
0,4,4,0,0
0,4,5,4,252.77
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,3,202.95
0,4,1,1,73.88
0,4,2,11,977.16
0,4,3,0,0
0,4,4,3,428.84
0,4,5,1,69.04
0,4,1,0,0
0,4,2,1,34.08
0,4,3,0,0
0,4,4,0,0
0,4,5,3,169.36
0,4,1,1,46.39
0,4,2,6,275.33
0,4,3,0,0
0,4,4,1,154.61
0,4,5,5,408.5
0,4,1,0,0
0,4,2,1,46.52
0,4,3,0,0
0,4,4,0,0
0,4,5,2,117.72
0,4,1,1,56.99
0,4,2,1,69.45
0,4,3,0,0
0,4,4,2,241.77
0,4,5,4,319.79
0,4,1,0,0
0,4,2,4,187.29
0,4,3,0,0
0,4,4,0,0
0,4,5,2,193.98
0,4,1,3,177.03
0,4,2,2,147.84
0,4,3,0,0
0,4,4,3,484.9
0,4,5,3,271.72
0,4,1,1,65.73
0,4,2,9,308.78
0,4,3,0,0
0,4,4,2,273.31
0,4,5,0,0
0,4,1,0,0
0,4,2,4,274.34
0,4,3,0,0
0,4,4,2,333.17
0,4,5,4,280.64
0,4,1,4,289.23
0,4,2,8,646.56
0,4,3,0,0
0,4,4,3,575
0,4,5,6,507.81
0,4,1,0,0
0,4,2,10,889.8
0,4,3,0,0
0,4,4,1,146.13
0,4,5,2,128.87
0,4,1,4,281.85
0,4,2,1,79.14
0,4,3,0,0
0,4,4,5,648.87
0,4,5,5,337
0,4,1,3,215.3
0,4,2,4,195.75
0,4,3,1,84.53
0,4,4,3,317.5
0,4,5,3,221.27
0,4,1,0,0
0,4,2,9,280.07
0,4,3,0,0
0,4,4,5,672.92
0,4,5,4,251.36
0,3,1,0,0
0,3,2,0,0
0,3,3,2,270.18
0,3,4,0,0
0,3,5,3,247.6
0,3,1,0,0
0,3,2,0,0
0,3,3,0,0
0,3,4,0,0
0,3,5,6,380.72
0,3,1,2,152.44
0,3,2,4,311.87
0,3,3,0,0
0,3,4,0,0
0,3,5,3,258.56
0,3,1,1,71.97
0,3,2,0,0
0,3,3,2,139.83
0,3,4,2,283.55
0,3,5,0,0
0,3,1,0,0
0,3,2,9,537.74
0,3,3,1,128.49
0,3,4,3,474.86
0,3,5,2,126.9
0,3,1,0,0
0,3,2,4,260.37
0,3,3,1,153.05
0,3,4,0,0
0,3,5,1,63.74
0,3,1,1,83.12
0,3,2,1,35.2
0,3,3,2,145.53
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,4,135.42
0,3,3,1,75.26
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,0,0
0,3,3,5,552.68
0,3,4,1,198.48
0,3,5,1,59.62
0,3,1,0,0
0,3,2,6,468.76
0,3,3,1,74.98
0,3,4,0,0
0,3,5,3,314.45
0,3,1,1,73.25
0,3,2,0,0
0,3,3,3,213.41
0,3,4,0,0
0,3,5,1,59.95
0,3,1,0,0
0,3,2,2,167.23
0,3,3,2,123.9
0,3,4,1,141.99
0,3,5,0,0
0,3,1,1,70.13
0,3,2,3,134.52
0,3,3,0,0
0,3,4,0,0
0,3,5,1,66.43
0,3,1,0,0
0,3,2,0,0
0,3,3,1,144.4
0,3,4,1,180.19
0,3,5,4,415.78
0,3,1,4,333.02
0,3,2,3,96.69
0,3,3,1,89.78
0,3,4,1,175.28
0,3,5,4,252.32
0,3,1,0,0
0,3,2,4,168.4
0,3,3,3,406.37
0,3,4,1,198.21
0,3,5,3,242.57
0,3,1,0,0
0,3,2,3,122.86
0,3,3,1,127.21
0,3,4,0,0
0,3,5,2,178.23
0,3,1,3,175.88
0,3,2,6,497.57
0,3,3,0,0
0,3,4,1,113.05
0,3,5,1,60.51
0,3,1,1,85.54
0,3,2,0,0
0,3,3,1,144.25
0,3,4,0,0
0,3,5,0,0
0,3,1,0,0
0,3,2,3,192.31
0,3,3,0,0
0,3,4,1,178.15
0,3,5,0,0
0,3,1,3,256.73
0,3,2,8,521.67
0,3,3,1,55.04
0,3,4,0,0
0,3,5,1,104.19
0,3,1,0,0
0,3,2,9,355.26
0,3,3,2,250.95
0,3,4,2,236.22
0,3,5,3,267.63
0,3,1,1,62.3
0,3,2,1,71.19
0,3,3,2,203.29
0,3,4,1,125.81
0,3,5,1,67.89
0,3,1,0,0
0,3,2,3,133.96
0,3,3,1,152.86
0,3,4,0,0
0,3,5,6,426.13
1,4,1,1,57.42
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,1,54.97
1,4,1,1,41.91
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,1,23.73
1,4,3,0,0
1,4,4,1,112.87
1,4,5,2,123.93
1,4,1,0,0
1,4,2,0,0
1,4,3,3,318.81
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,1,172.39
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,1,191.72
1,4,5,0,0
1,4,1,0,0
1,4,2,3,241.9
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,1,58.7
1,4,2,0,0
1,4,3,0,0
1,4,4,1,184.03
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,1,160.14
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,2,106.01
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,1,155.58
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,1,118.57
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,1,51.76
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,1,55.99
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,2,118.89
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,1,151.8
1,4,5,0,0
1,4,1,2,117.49
1,4,2,0,0
1,4,3,0,0
1,4,4,3,528.72
1,4,5,0,0
1,4,1,2,146.94
1,4,2,0,0
1,4,3,0,0
1,4,4,1,177.78
1,4,5,1,62.05
1,4,1,0,0
1,4,2,4,104.46
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,1,192.41
1,4,5,0,0
1,4,1,3,223.1
1,4,2,0,0
1,4,3,3,283.32
1,4,4,3,323.02
1,4,5,2,149.22
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,1,29.98
1,4,3,1,102.52
1,4,4,0,0
1,4,5,2,105.33
1,4,1,0,0
1,4,2,3,78.95
1,4,3,2,189.39
1,4,4,2,339.64
1,4,5,0,0
1,4,1,2,119.49
1,4,2,1,64.13
1,4,3,3,442.43
1,4,4,1,186.96
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,2,123.56
1,4,4,1,161.97
1,4,5,0,0
1,4,1,0,0
1,4,2,1,73.43
1,4,3,0,0
1,4,4,1,131.96
1,4,5,0,0
1,4,1,1,80.48
1,4,2,0,0
1,4,3,2,119.34
1,4,4,1,128.38
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,1,193.72
1,4,5,0,0
1,4,1,0,0
1,4,2,4,326.87
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,1,48.75
1,4,2,0,0
1,4,3,1,149.1
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,3,381.67
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,1,88.51
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,1,80.9
1,4,3,2,200.14
1,4,4,0,0
1,4,5,0,0
1,4,1,4,210.81
1,4,2,2,59.39
1,4,3,1,149.92
1,4,4,1,148.23
1,4,5,0,0
1,4,1,4,300.74
1,4,2,1,62.59
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,3,198.88
1,4,2,2,125.71
1,4,3,2,204.04
1,4,4,0,0
1,4,5,0,0
1,4,1,1,53.06
1,4,2,0,0
1,4,3,1,101.88
1,4,4,0,0
1,4,5,0,0
1,4,1,2,126.45
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,3,189.59
1,4,1,0,0
1,4,2,1,51.91
1,4,3,1,64.86
1,4,4,1,171.28
1,4,5,1,100.37
1,4,1,2,115.32
1,4,2,0,0
1,4,3,1,54.97
1,4,4,1,154.05
1,4,5,6,449.22
1,4,1,0,0
1,4,2,4,276.61
1,4,3,1,109.37
1,4,4,3,592.3
1,4,5,1,71.31
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,2,377.33
1,4,5,0,0
0,3,1,5,436.71
0,3,2,10,667.11
0,3,3,3,387.26
0,3,4,5,852.72
0,3,5,5,397.93
0,3,1,0,0
0,3,2,10,973.68
0,3,3,3,277.02
0,3,4,3,491.29
0,3,5,4,355.13
0,3,1,4,370.15
0,3,2,1,94.45
0,3,3,2,267.81
0,3,4,4,725.03
0,3,5,1,75.26
0,3,1,5,428.45
0,3,2,9,638.59
0,3,3,3,333.66
0,3,4,3,387.04
0,3,5,1,69.66
0,3,1,3,335.24
0,3,2,7,437.21
0,3,3,2,190.9
0,3,4,1,124.19
0,3,5,4,374.43
0,3,1,5,459.07
0,3,2,9,482.7
0,3,3,2,208.03
0,3,4,2,383.44
0,3,5,3,222.27
0,3,1,2,169.67
0,3,2,10,1007.91
0,3,3,1,146.34
0,3,4,2,331.58
0,3,5,6,602.36
0,3,1,3,290.53
0,3,2,6,500.82
0,3,3,2,255.2
0,3,4,2,278.03
0,3,5,6,435.45
0,3,1,5,518
0,3,2,8,841.56
0,3,3,4,475.82
0,3,4,3,500.95
0,3,5,7,776.5
0,3,1,1,73.38
0,3,2,9,654.15
0,3,3,3,292.48
0,3,4,3,574.22
0,3,5,6,547.64
0,3,1,3,246.16
0,3,2,12,1165.15
0,3,3,3,445.7
0,3,4,2,341.25
0,3,5,7,528.27
0,3,1,1,74.38
